EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,DistanceFromHome,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,NumCompaniesWorked,TrainingTimesLastYear,OverTime,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,RelationshipSatisfaction,PerformanceRating,Attrition
174,42,Female,Married,Sales,Sales Manager,2,2,Marketing,22,54974,11,2,8,3,2,3,2,2,No,Travel_Rarely,4,1,4,2,4,3,No
175,43,Female,Married,Finance,Finance Manager,1,2,Marketing,1,57513,13,0,3,1,0,0,3,3,Yes,Non-Travel,4,3,4,4,3,3,No
176,37,Male,Single,Research & Development,Laboratory Technician,2,4,Other,1,67069,18,0,6,6,4,2,5,2,No,Travel_Rarely,3,3,2,2,1,3,No
177,41,Male,Married,Sales,Sales Representative,5,4,Marketing,1,102737,14,1,23,19,12,2,1,1,No,Travel_Rarely,3,1,2,2,2,3,No
178,39,Female,Single,Finance,Financial Analyst,1,2,Human Resources,1,48021,21,0,8,3,2,1,4,3,No,Travel_Rarely,1,3,2,4,4,3,No
179,24,Male,Single,IT,Data Analyst,1,2,Marketing,1,63317,15,1,5,4,3,2,2,2,No,Travel_Rarely,4,1,3,2,1,4,No
180,27,Male,Married,Finance,Finance Manager,1,2,Other,5,50699,20,0,5,1,0,0,3,0,No,Travel_Rarely,2,4,2,2,4,3,No
181,27,Female,Single,IT,Software Engineer,2,3,Human Resources,9,81324,16,3,2,2,1,0,5,2,No,Travel_Rarely,4,4,2,3,1,3,No
182,54,Male,Married,Sales,Sales Manager,1,3,Human Resources,2,41129,16,0,2,1,0,0,2,4,Yes,Travel_Rarely,4,1,4,3,4,4,No
183,35,Female,Married,Sales,Sales Representative,2,3,Life Sciences,10,55856,13,0,7,4,3,4,2,4,No,Travel_Rarely,4,4,2,3,1,4,No
184,47,Female,Married,Research & Development,Manufacturing Director,2,2,Technical Degree,2,62626,15,0,11,8,5,0,2,6,No,Travel_Rarely,4,3,4,2,4,3,No
185,32,Female,Married,Sales,Sales Executive,2,2,Medical,1,53173,11,2,7,7,6,1,2,3,No,Non-Travel,3,4,3,4,1,3,No
186,28,Male,Married,Finance,Financial Analyst,1,3,Technical Degree,3,48360,15,0,6,0,0,0,3,3,Yes,Travel_Frequently,3,4,1,4,1,3,No
187,40,Male,Single,Sales,Sales Manager,1,2,Other,5,43272,13,1,10,5,2,1,4,4,No,Travel_Rarely,4,3,3,2,3,3,No
188,33,Male,Married,Research & Development,Manufacturing Director,2,4,Marketing,9,76077,13,1,12,5,4,0,4,3,Yes,Travel_Rarely,4,3,2,3,4,3,No
189,21,Male,Married,Sales,Sales Executive,1,3,Medical,1,45123,11,0,3,1,0,1,4,6,Yes,Travel_Rarely,4,3,1,3,3,3,No
190,46,Male,Single,Research & Development,Manufacturing Director,3,2,Life Sciences,2,73338,11,0,11,7,5,0,1,2,No,Travel_Rarely,4,4,3,2,4,3,No
191,37,Male,Married,Sales,Sales Executive,1,3,Marketing,16,50163,13,1,6,3,1,3,0,2,No,Travel_Rarely,4,4,1,3,3,3,No
192,37,Female,Married,Research & Development,Laboratory Technician,1,1,Marketing,4,41685,18,1,4,1,0,0,1,5,No,Travel_Rarely,3,3,2,2,2,3,No
193,51,Male,Married,Finance,Financial Analyst,1,2,Other,5,46355,11,1,4,1,0,1,3,1,No,Travel_Rarely,1,3,3,3,2,3,No
194,41,Female,Divorced,IT,IT Support,1,4,Marketing,10,51823,14,2,4,1,0,0,2,1,No,Travel_Frequently,2,4,1,3,4,3,No
195,40,Male,Single,IT,Data Analyst,2,1,Human Resources,4,79772,20,1,4,0,0,0,2,3,No,Travel_Rarely,2,3,2,3,3,4,No
196,39,Female,Divorced,Sales,Sales Executive,2,3,Medical,8,65601,12,1,14,9,4,1,2,4,No,Non-Travel,2,3,2,4,4,3,No
197,33,Male,Divorced,Research & Development,R&D Manager,1,3,Human Resources,1,46673,16,0,0,0,0,0,1,2,No,Travel_Rarely,3,2,1,3,3,3,No
198,36,Male,Married,IT,Data Analyst,3,3,Medical,7,103937,12,0,11,8,6,3,3,3,No,Travel_Rarely,4,2,3,4,1,3,No
199,24,Male,Married,Finance,Finance Manager,1,3,Medical,2,47659,17,0,4,3,1,3,5,5,Yes,Travel_Rarely,3,3,2,2,4,4,Yes
200,40,Male,Single,Sales,Sales Executive,2,3,Marketing,10,51468,24,1,13,10,6,0,1,2,Yes,Travel_Rarely,1,3,2,1,1,3,Yes
201,53,Male,Single,Sales,Sales Representative,2,4,Medical,1,56731,13,0,11,8,7,1,4,2,No,Travel_Rarely,3,2,3,4,2,4,No
202,32,Male,Divorced,Sales,Sales Executive,2,5,Marketing,4,53545,11,0,5,4,1,0,3,4,No,Travel_Rarely,4,4,2,3,4,3,No
203,30,Male,Married,Sales,Sales Manager,1,3,Technical Degree,4,36730,12,0,1,1,0,1,2,3,No,Travel_Rarely,1,1,3,3,4,4,No
204,36,Female,Married,Research & Development,Research Scientist,1,3,Life Sciences,17,43224,13,3,3,2,1,2,4,2,No,Travel_Rarely,1,1,4,2,4,3,Yes
205,45,Male,Married,Sales,Sales Representative,1,4,Life Sciences,4,42170,11,2,8,7,3,3,3,1,Yes,Travel_Rarely,1,3,3,1,3,3,Yes
206,51,Male,Married,IT,Software Engineer,5,2,Other,2,141633,13,2,19,13,6,6,3,2,No,Non-Travel,4,3,2,3,2,4,No
207,41,Male,Divorced,IT,IT Support,2,2,Human Resources,26,73836,11,1,4,1,0,1,0,4,No,Travel_Rarely,1,3,1,2,3,3,Yes
208,24,Male,Married,IT,IT Manager,3,4,Medical,31,100192,11,1,6,4,3,0,2,1,No,Non-Travel,4,3,2,3,2,3,No
209,39,Male,Divorced,Sales,Sales Representative,5,1,Life Sciences,3,103412,16,2,20,18,8,1,2,3,No,Travel_Frequently,2,4,1,3,3,3,No
210,26,Female,Married,Research & Development,Manufacturing Director,3,2,Marketing,8,72771,16,0,6,6,4,0,0,2,No,Travel_Frequently,3,4,2,4,3,3,No
211,41,Male,Married,IT,Software Engineer,4,2,Human Resources,25,108467,13,2,16,12,9,0,1,2,No,Travel_Rarely,4,4,3,1,2,3,No
212,36,Male,Divorced,Research & Development,Manufacturing Director,1,3,Human Resources,13,56500,17,1,2,2,0,1,2,1,No,Travel_Rarely,4,4,4,3,3,3,No
213,20,Male,Divorced,IT,IT Manager,1,3,Life Sciences,1,47157,17,2,0,0,0,0,4,2,Yes,Travel_Frequently,3,4,3,2,4,3,Yes
214,50,Male,Single,Research & Development,R&D Manager,2,2,Human Resources,9,56259,16,0,6,5,4,0,2,2,No,Travel_Rarely,1,1,4,3,3,3,Yes
215,37,Female,Married,Sales,Sales Representative,1,3,Marketing,10,41633,17,3,5,0,0,0,3,4,No,Travel_Rarely,4,2,3,3,3,3,No
216,20,Female,Single,IT,IT Manager,1,2,Life Sciences,4,46942,13,0,2,0,0,0,1,2,Yes,Travel_Rarely,4,3,3,3,3,3,Yes
217,28,Male,Divorced,Sales,Sales Representative,2,2,Technical Degree,7,63421,16,0,1,0,0,0,3,5,No,Travel_Rarely,4,3,3,3,4,3,No
218,31,Male,Married,Research & Development,R&D Manager,2,2,Technical Degree,1,66446,11,1,6,2,1,1,2,2,No,Travel_Rarely,3,4,2,3,3,3,No
219,35,Male,Married,Sales,Sales Representative,2,1,Technical Degree,6,57581,11,1,5,5,3,3,7,5,No,Travel_Frequently,3,2,3,1,4,4,No
220,34,Male,Single,Finance,Finance Manager,1,2,Life Sciences,1,59870,12,0,7,1,0,1,2,3,No,Non-Travel,4,2,3,3,1,3,No
221,39,Female,Single,Research & Development,Manufacturing Director,3,2,Technical Degree,1,83911,11,1,9,4,2,0,2,0,No,Non-Travel,3,3,2,4,3,3,No
222,20,Male,Married,Sales,Sales Representative,1,4,Marketing,13,39643,13,0,2,0,0,0,4,5,No,Travel_Frequently,4,2,1,3,3,3,Yes
223,36,Female,Married,Finance,Finance Manager,1,3,Other,1,58072,11,1,7,0,0,0,1,2,No,Travel_Rarely,3,3,1,3,3,3,No
224,53,Female,Married,Human Resources,HR Manager,4,4,Human Resources,9,80466,11,2,11,11,4,4,5,2,Yes,Travel_Rarely,1,3,2,2,2,3,No
225,29,Male,Married,Research & Development,Research Scientist,3,5,Life Sciences,5,72962,18,0,8,8,5,1,4,2,No,Travel_Frequently,3,2,1,1,3,3,No
226,27,Female,Divorced,Sales,Sales Executive,2,4,Other,23,49595,17,0,4,1,0,0,1,3,No,Travel_Frequently,4,4,3,3,4,3,No
227,39,Male,Single,Research & Development,Manufacturing Director,3,3,Marketing,4,75577,14,0,11,6,4,0,2,2,Yes,Non-Travel,4,1,3,2,4,3,No
228,48,Male,Married,IT,Software Engineer,2,4,Technical Degree,1,63757,17,1,8,8,3,0,3,2,Yes,Non-Travel,4,3,4,4,4,3,No
229,39,Female,Married,IT,IT Manager,2,2,Medical,4,82889,15,0,5,2,1,1,3,3,No,Travel_Rarely,4,3,1,4,2,3,No
230,24,Female,Divorced,Research & Development,R&D Manager,3,4,Technical Degree,3,94315,14,1,5,4,2,2,3,3,No,Travel_Rarely,3,3,3,2,2,3,No
231,57,Male,Divorced,IT,IT Manager,4,3,Medical,2,99260,17,1,15,9,8,3,5,2,No,Travel_Rarely,3,1,3,3,3,3,No
232,26,Female,Married,Human Resources,Recruiter,3,3,Life Sciences,18,72865,14,2,8,4,1,1,1,1,No,Travel_Frequently,3,4,2,4,4,3,No
233,39,Male,Divorced,Research & Development,Laboratory Technician,1,3,Human Resources,17,42989,20,1,8,7,3,3,3,3,No,Travel_Rarely,3,4,2,2,4,3,No
234,45,Male,Married,Sales,Sales Manager,2,4,Technical Degree,9,55250,11,1,10,8,5,2,2,5,No,Travel_Frequently,4,2,3,3,2,3,No
235,33,Male,Married,Human Resources,HR Manager,2,2,Human Resources,7,53930,18,1,15,11,10,3,3,2,Yes,Travel_Rarely,4,1,3,3,1,4,Yes
236,45,Male,Divorced,Finance,Financial Analyst,5,4,Technical Degree,11,126668,15,0,27,25,20,0,5,3,Yes,Travel_Rarely,2,4,2,4,3,3,No
237,26,Male,Single,Research & Development,R&D Manager,1,4,Human Resources,3,50861,16,0,8,4,1,1,2,1,No,Travel_Rarely,2,3,3,4,3,4,No
238,29,Male,Single,Sales,Sales Executive,4,3,Marketing,12,78598,15,2,11,9,8,3,5,3,No,Travel_Frequently,1,1,3,3,1,3,No
239,42,Male,Married,Sales,Sales Executive,1,4,Other,3,44392,14,1,4,2,0,2,3,4,No,Travel_Rarely,4,4,3,3,2,3,No
240,38,Male,Divorced,Human Resources,HR Executive,1,5,Medical,2,45041,17,0,2,1,0,0,2,4,Yes,Travel_Rarely,3,1,3,3,3,3,No
241,35,Female,Married,IT,IT Support,1,3,Technical Degree,3,52911,19,2,4,3,2,3,3,4,Yes,Travel_Rarely,3,2,2,3,2,3,Yes
242,43,Male,Single,Sales,Sales Manager,1,4,Marketing,1,45961,19,1,4,4,2,0,4,4,No,Travel_Rarely,3,2,2,2,4,3,No
243,40,Female,Married,Finance,Accountant,2,2,Marketing,4,73376,12,0,7,0,0,0,2,4,Yes,Travel_Rarely,4,4,3,4,3,3,No
244,20,Female,Divorced,Sales,Sales Executive,1,4,Life Sciences,8,42646,20,2,0,0,0,0,4,2,No,Travel_Rarely,4,1,3,3,4,3,No
245,29,Male,Married,Research & Development,Research Scientist,1,1,Technical Degree,9,52713,19,1,2,1,0,0,1,4,No,Travel_Rarely,1,1,4,4,2,3,No
246,39,Male,Married,Research & Development,R&D Manager,3,3,Technical Degree,15,91750,11,2,19,13,12,0,4,2,Yes,Travel_Rarely,3,4,2,3,4,4,No
247,27,Male,Single,Sales,Sales Executive,2,3,Human Resources,1,51825,11,1,7,5,1,1,3,3,No,Travel_Rarely,3,3,3,3,2,3,No
248,22,Male,Single,Sales,Sales Manager,1,5,Technical Degree,4,45317,18,1,4,0,0,0,3,3,No,Travel_Rarely,2,4,3,4,2,4,No
249,37,Male,Divorced,Sales,Sales Executive,1,2,Technical Degree,12,42736,13,3,9,4,1,3,5,2,Yes,Travel_Frequently,2,4,4,3,4,3,No
250,33,Female,Married,Research & Development,R&D Manager,1,2,Human Resources,17,46082,11,0,7,1,0,1,3,2,Yes,Travel_Frequently,3,4,3,3,4,3,No
251,36,Male,Married,Sales,Sales Representative,4,3,Technical Degree,4,91042,16,0,14,8,6,0,4,3,Yes,Travel_Frequently,3,3,3,3,3,3,No
252,35,Male,Married,Sales,Sales Executive,2,3,Medical,1,59422,11,2,4,1,0,0,2,6,No,Travel_Frequently,4,4,4,2,2,4,Yes
253,41,Male,Single,Research & Development,R&D Manager,1,4,Other,8,52482,13,1,9,3,2,3,6,5,No,Travel_Frequently,4,1,3,2,2,3,No
254,31,Male,Married,Research & Development,Laboratory Technician,1,3,Technical Degree,1,48050,11,2,0,0,0,0,5,4,No,Travel_Frequently,4,4,3,2,4,3,No
255,35,Male,Married,Research & Development,Manufacturing Director,2,2,Technical Degree,2,71271,11,1,3,2,1,0,1,6,Yes,Travel_Rarely,3,3,2,3,2,3,No
256,52,Male,Single,Sales,Sales Representative,1,2,Medical,2,36526,14,0,2,0,0,0,1,4,Yes,Travel_Rarely,1,4,3,2,4,4,Yes
257,38,Male,Single,Research & Development,Research Scientist,3,3,Human Resources,1,94360,15,2,12,7,6,6,2,2,No,Travel_Rarely,4,3,3,3,3,3,No
258,32,Male,Married,Sales,Sales Manager,5,4,Other,1,89022,11,0,14,12,8,2,3,1,No,Travel_Rarely,4,2,3,1,4,3,No
259,59,Male,Married,Research & Development,Laboratory Technician,2,3,Life Sciences,7,66085,15,1,7,3,1,0,1,2,No,Travel_Rarely,3,2,2,3,2,3,No
260,27,Male,Married,Research & Development,R&D Manager,1,4,Life Sciences,18,51539,17,1,5,1,0,0,3,1,Yes,Travel_Rarely,1,1,3,3,3,3,No
261,35,Female,Divorced,Research & Development,Research Scientist,2,3,Marketing,3,69009,15,2,8,2,1,2,2,0,No,Travel_Rarely,3,4,1,3,3,4,No
262,40,Female,Divorced,Research & Development,R&D Manager,2,4,Other,9,66502,13,0,5,1,0,0,3,3,No,Travel_Rarely,4,4,3,4,2,3,No
263,46,Male,Single,IT,Software Engineer,2,4,Marketing,3,83626,16,1,8,7,5,7,0,2,No,Travel_Rarely,4,2,4,2,3,3,No
264,24,Male,Married,Finance,Financial Analyst,2,5,Medical,26,59861,13,2,6,3,1,3,0,3,No,Travel_Rarely,3,3,4,2,4,3,No
265,44,Female,Single,Research & Development,Manufacturing Director,5,4,Other,1,106942,15,0,23,16,11,2,3,2,No,Travel_Rarely,4,3,3,3,4,3,No
266,31,Male,Married,Sales,Sales Representative,3,3,Marketing,1,65385,19,0,4,4,3,0,5,2,No,Travel_Rarely,3,2,2,2,4,3,No
267,26,Male,Single,Research & Development,Laboratory Technician,2,3,Human Resources,7,62487,13,1,8,2,1,2,1,3,Yes,Travel_Rarely,3,1,1,2,3,3,No
268,37,Female,Divorced,Sales,Sales Executive,2,2,Human Resources,8,63631,18,2,10,3,2,0,5,3,No,Travel_Rarely,3,3,2,3,4,3,Yes
269,49,Female,Married,IT,IT Support,2,2,Marketing,2,69782,22,1,2,2,1,0,1,4,Yes,Travel_Frequently,3,4,3,3,3,3,Yes
270,32,Male,Married,Research & Development,R&D Manager,1,3,Other,4,47955,14,2,1,0,0,0,2,2,Yes,Non-Travel,4,3,4,3,4,3,Yes
271,42,Male,Married,Finance,Finance Manager,2,1,Technical Degree,1,61421,15,0,7,7,3,1,4,4,No,Travel_Rarely,4,2,3,3,1,3,No
272,36,Female,Divorced,Human Resources,HR Executive,4,3,Other,5,86650,16,0,12,10,5,5,4,2,No,Travel_Rarely,3,4,3,3,2,4,No
273,29,Male,Single,Research & Development,Manufacturing Director,2,5,Human Resources,3,55554,11,1,3,2,1,0,2,5,Yes,Travel_Frequently,2,1,2,2,3,3,No
274,20,Male,Single,Research & Development,Laboratory Technician,1,4,Other,16,48714,11,2,2,0,0,0,2,0,Yes,Travel_Frequently,3,2,3,3,4,3,No
275,20,Male,Single,Research & Development,Research Scientist,1,2,Medical,2,48024,11,1,2,0,0,0,2,0,No,Travel_Frequently,4,2,3,3,2,3,No
276,31,Male,Married,Sales,Sales Manager,1,2,Life Sciences,2,50145,11,0,6,0,0,0,2,2,No,Non-Travel,3,3,3,3,4,3,No
277,43,Male,Single,Human Resources,Recruiter,5,3,Life Sciences,4,104758,11,1,19,19,6,0,3,1,No,Travel_Rarely,4,4,2,3,3,3,No
278,41,Male,Single,IT,Data Analyst,3,1,Other,17,80737,18,2,9,4,3,3,4,2,Yes,Non-Travel,4,2,2,3,1,3,Yes
279,40,Female,Married,IT,Data Analyst,2,3,Medical,3,80962,19,0,16,10,5,2,2,3,Yes,Travel_Rarely,4,3,3,3,2,4,No
280,38,Male,Married,Sales,Sales Executive,2,4,Technical Degree,2,57250,12,1,12,6,5,1,3,2,No,Travel_Frequently,4,3,4,3,2,3,No
281,29,Female,Married,Finance,Accountant,1,1,Life Sciences,2,54881,18,0,5,0,0,0,2,2,No,Travel_Rarely,1,4,2,2,4,3,No
282,41,Male,Single,Sales,Sales Representative,1,2,Life Sciences,1,40568,14,2,2,1,0,1,4,3,No,Travel_Rarely,2,3,3,4,4,3,No
283,39,Male,Divorced,Research & Development,R&D Manager,1,2,Human Resources,11,47287,15,0,3,0,0,0,3,4,No,Travel_Rarely,4,4,4,2,3,3,No
284,43,Male,Married,Research & Development,R&D Manager,4,2,Other,1,102966,11,0,14,14,12,0,0,2,No,Travel_Frequently,3,4,2,3,4,3,No
285,40,Male,Single,Human Resources,HR Manager,4,3,Human Resources,1,89933,14,2,14,12,4,2,2,0,No,Non-Travel,1,4,3,3,4,3,No
286,44,Male,Single,Sales,Sales Manager,2,4,Human Resources,1,54951,11,0,15,11,5,0,4,1,Yes,Travel_Rarely,4,3,2,2,1,3,No
287,34,Female,Single,Sales,Sales Executive,1,2,Life Sciences,2,43899,17,2,4,0,0,0,3,1,No,Travel_Rarely,3,3,3,2,4,3,No
288,38,Male,Single,Research & Development,Manufacturing Director,3,3,Human Resources,9,88704,11,3,8,8,5,0,0,5,No,Travel_Rarely,1,3,3,2,3,3,No
289,32,Male,Married,Research & Development,Laboratory Technician,2,3,Technical Degree,1,68948,12,0,12,9,2,2,0,2,No,Travel_Rarely,4,3,2,3,3,3,No
290,43,Female,Single,IT,IT Manager,1,4,Medical,1,56776,17,0,6,3,2,2,9,2,No,Travel_Rarely,4,4,4,2,1,3,Yes
291,26,Female,Single,Sales,Sales Manager,3,3,Other,1,63463,14,1,8,6,4,1,1,3,Yes,Travel_Rarely,2,3,2,3,2,3,Yes
292,42,Male,Married,Sales,Sales Executive,3,3,Other,26,69387,17,1,16,9,5,3,3,3,Yes,Travel_Rarely,4,3,3,3,3,4,No
293,40,Male,Single,Research & Development,Research Scientist,1,2,Marketing,1,45133,20,1,8,2,1,1,7,3,Yes,Travel_Frequently,3,4,3,2,3,3,No
294,33,Male,Single,Research & Development,R&D Manager,2,3,Technical Degree,31,72666,18,0,5,2,1,0,2,2,Yes,Travel_Rarely,3,4,2,2,2,3,Yes
295,35,Male,Single,Research & Development,R&D Manager,1,3,Marketing,8,45169,11,2,3,0,0,0,4,3,No,Travel_Rarely,3,2,4,2,2,3,No
296,43,Female,Single,Research & Development,R&D Manager,4,3,Marketing,7,114905,12,0,25,18,6,0,0,2,No,Travel_Rarely,4,4,3,2,3,3,No
297,30,Female,Single,Finance,Financial Analyst,2,3,Human Resources,16,57901,13,3,1,1,0,1,4,2,No,Travel_Rarely,4,3,3,3,4,4,No
298,35,Female,Married,Research & Development,Research Scientist,1,3,Human Resources,8,52224,17,1,2,0,0,0,6,4,No,Travel_Rarely,3,4,1,3,3,3,No
299,34,Male,Single,Research & Development,R&D Manager,2,5,Medical,7,69961,16,0,14,8,7,0,2,2,Yes,Travel_Rarely,4,3,3,4,3,4,No
300,27,Male,Single,Sales,Sales Executive,2,2,Life Sciences,13,54340,12,0,6,0,0,0,6,2,Yes,Travel_Rarely,2,4,3,1,4,3,No
301,43,Female,Single,Sales,Sales Executive,2,2,Other,25,59751,14,2,0,0,0,0,7,2,No,Travel_Rarely,4,3,4,2,2,3,No
302,38,Male,Married,Research & Development,R&D Manager,2,2,Technical Degree,4,57622,11,2,8,5,4,5,1,5,No,Non-Travel,3,3,4,4,3,3,No
303,35,Male,Single,Research & Development,Laboratory Technician,1,3,Medical,7,57385,11,1,4,0,0,0,0,0,No,Travel_Rarely,4,3,3,3,2,3,No
304,36,Male,Married,Sales,Sales Representative,4,5,Medical,7,99207,16,0,12,8,6,3,5,1,No,Travel_Frequently,4,2,3,3,4,3,No
305,23,Male,Single,Finance,Finance Manager,1,2,Medical,2,43899,13,0,5,3,1,3,1,1,No,Travel_Rarely,1,3,3,3,1,3,No
306,41,Male,Single,Sales,Sales Representative,1,3,Life Sciences,4,39359,16,1,13,7,2,3,2,0,No,Travel_Rarely,3,1,1,3,4,3,Yes
307,45,Male,Married,Finance,Finance Manager,1,3,Marketing,1,53482,11,0,7,0,0,0,3,2,No,Travel_Rarely,3,2,1,3,2,3,No
308,29,Male,Married,Sales,Sales Executive,1,2,Technical Degree,7,40131,15,1,6,2,1,0,0,1,No,Travel_Rarely,4,4,2,3,3,3,No
309,60,Female,Single,Research & Development,R&D Manager,2,3,Medical,6,66692,15,1,4,0,0,0,1,6,No,Travel_Rarely,4,4,2,3,2,3,No
310,38,Male,Married,Sales,Sales Representative,3,3,Marketing,4,63149,18,2,9,6,4,2,2,5,No,Travel_Frequently,4,3,2,4,2,3,Yes
311,33,Female,Divorced,Research & Development,R&D Manager,1,3,Technical Degree,1,43456,13,0,8,2,1,0,0,2,Yes,Travel_Rarely,3,1,3,4,4,3,No
312,56,Female,Married,Sales,Sales Representative,2,3,Life Sciences,1,59975,11,0,5,5,4,0,3,3,No,Travel_Rarely,2,1,4,2,2,3,No
313,30,Male,Divorced,IT,Software Engineer,1,5,Medical,6,53279,17,1,7,1,0,0,4,0,No,Travel_Rarely,2,4,4,3,2,3,No
314,22,Male,Married,Research & Development,Research Scientist,1,3,Human Resources,8,50097,12,1,4,2,1,2,2,2,Yes,Travel_Rarely,1,4,3,3,3,4,No
315,43,Female,Married,Sales,Sales Representative,1,3,Life Sciences,6,36933,11,1,8,3,2,0,2,4,No,Travel_Rarely,1,2,2,3,1,3,No
316,27,Male,Single,Sales,Sales Manager,2,3,Medical,1,54471,12,1,9,7,5,0,0,4,No,Travel_Rarely,4,2,3,3,3,3,No
317,40,Female,Single,Research & Development,Research Scientist,2,3,Human Resources,13,61342,14,1,12,7,5,0,0,3,No,Travel_Frequently,4,3,4,3,1,3,No
318,20,Female,Married,Human Resources,HR Manager,1,2,Human Resources,15,33657,13,0,2,0,0,0,1,3,No,Travel_Rarely,3,4,2,4,4,3,No
319,30,Female,Divorced,IT,Data Analyst,3,3,Marketing,1,107688,17,3,7,5,3,1,3,3,No,Travel_Rarely,4,3,3,3,4,4,No
320,49,Male,Divorced,Research & Development,Laboratory Technician,1,3,Medical,26,47640,14,1,9,3,2,1,5,5,Yes,Travel_Rarely,3,3,3,2,3,3,No
321,20,Male,Single,Finance,Financial Analyst,2,3,Technical Degree,11,79456,16,0,2,0,0,0,6,2,No,Travel_Frequently,1,1,2,2,4,3,No
322,42,Female,Married,Research & Development,R&D Manager,2,3,Other,21,68302,21,0,2,0,0,0,1,4,No,Travel_Frequently,4,4,2,1,2,3,No
323,36,Male,Married,Sales,Sales Representative,2,2,Life Sciences,5,51252,11,1,1,0,0,0,1,2,No,Travel_Rarely,3,2,2,1,4,3,No
324,28,Female,Married,Finance,Finance Manager,2,2,Marketing,36,65190,11,0,3,1,0,1,1,4,Yes,Travel_Rarely,2,4,3,4,2,3,No
325,41,Female,Single,Research & Development,Research Scientist,1,4,Technical Degree,8,57079,14,1,6,5,3,2,2,0,No,Non-Travel,3,3,3,3,1,3,No
326,29,Male,Single,Finance,Accountant,2,3,Marketing,6,79760,16,0,11,9,6,1,4,4,Yes,Travel_Frequently,3,2,3,4,3,3,Yes
327,37,Male,Married,Research & Development,Research Scientist,1,4,Human Resources,17,46254,15,0,5,3,1,0,2,3,No,Travel_Rarely,3,3,3,3,2,3,No
328,40,Male,Married,Human Resources,Recruiter,4,3,Medical,1,77378,16,0,13,11,3,0,4,5,No,Travel_Frequently,4,2,1,3,3,3,No
329,38,Male,Married,Research & Development,Research Scientist,2,3,Marketing,2,60347,20,1,9,4,2,0,3,1,Yes,Travel_Rarely,3,2,3,3,4,3,No
330,29,Male,Divorced,Research & Development,Research Scientist,1,3,Life Sciences,2,43297,15,0,8,1,0,1,4,1,No,Travel_Rarely,3,3,3,4,1,3,Yes
331,39,Male,Married,Research & Development,Manufacturing Director,1,1,Life Sciences,4,49404,17,0,7,3,1,2,1,4,No,Travel_Frequently,3,3,3,2,4,4,No
332,32,Male,Single,Research & Development,Research Scientist,2,3,Human Resources,3,68049,15,3,8,3,0,0,1,3,No,Travel_Frequently,3,2,2,3,1,3,Yes
333,51,Male,Married,Research & Development,R&D Manager,2,3,Marketing,2,66207,23,3,8,5,2,0,1,3,Yes,Travel_Rarely,4,4,2,3,4,3,No
334,47,Male,Married,Sales,Sales Manager,1,2,Technical Degree,5,42612,17,1,7,2,0,0,2,3,No,Travel_Rarely,4,1,4,3,3,3,No
335,46,Male,Single,Research & Development,Laboratory Technician,1,4,Medical,1,45038,14,1,12,6,3,2,3,3,No,Non-Travel,2,4,3,1,2,3,No
336,35,Male,Single,Human Resources,Recruiter,2,3,Life Sciences,5,58468,11,1,8,8,3,1,1,4,No,Travel_Frequently,1,2,2,3,3,4,No
337,34,Female,Married,Research & Development,Laboratory Technician,1,3,Other,4,52364,12,1,8,1,0,1,1,2,No,Travel_Rarely,2,4,2,4,3,3,Yes
338,57,Male,Single,Research & Development,Manufacturing Director,3,2,Other,5,87686,17,1,10,6,5,1,4,2,No,Non-Travel,4,3,2,1,2,3,No
339,59,Male,Married,Research & Development,Manufacturing Director,3,4,Technical Degree,3,76684,16,0,10,9,6,1,2,3,Yes,Travel_Frequently,1,2,2,2,4,3,No
340,26,Male,Married,Research & Development,Manufacturing Director,1,3,Human Resources,1,48847,13,0,2,1,0,1,3,2,No,Travel_Rarely,1,4,2,3,2,3,No
341,49,Female,Married,Sales,Sales Manager,2,4,Human Resources,7,61769,14,1,5,2,1,1,1,2,No,Travel_Rarely,2,4,3,1,4,3,No
342,40,Male,Married,IT,IT Manager,4,4,Medical,3,114654,15,0,15,9,2,3,1,2,Yes,Non-Travel,4,2,2,3,3,3,No
343,33,Male,Married,Sales,Sales Representative,2,1,Life Sciences,11,65439,15,0,7,4,1,1,2,2,No,Travel_Rarely,4,2,2,3,4,3,No
344,43,Female,Married,Research & Development,Laboratory Technician,1,3,Marketing,5,48786,12,1,5,1,0,1,1,3,Yes,Travel_Rarely,4,4,4,3,3,3,No
345,43,Female,Divorced,Finance,Financial Analyst,4,2,Human Resources,9,87368,17,0,14,8,6,0,3,2,No,Travel_Rarely,1,4,3,3,4,3,No
346,23,Female,Single,Human Resources,HR Executive,1,2,Medical,9,37864,13,0,5,3,1,0,2,2,Yes,Travel_Rarely,4,4,3,3,4,3,Yes
347,44,Male,Married,IT,IT Support,1,4,Technical Degree,15,64651,18,1,10,7,4,1,1,4,Yes,Travel_Rarely,3,4,4,3,3,3,No
348,20,Female,Married,Research & Development,Manufacturing Director,2,3,Medical,2,62141,13,1,2,0,0,0,1,4,No,Non-Travel,3,4,4,3,4,4,No
